SALE_ID,PRODUCT_ID,CUSTOMER_ID,SALE_DATE,ONLINE_ORDER,ORDER_STATUS,BRAND,PRODUCT_LINE,PRODUCT_CLASS,PRODUCT_SIZE,LIST_PRICE,STANDARD_COST,PRODUCT_FIRST_SOLD_DATE,discount,industry_id
11522,22,76,29/12/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,35160,54.66666667,55
7440,23,77,20/09/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,34244,54.8,55
15994,63,77,12/5/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,36146,54.93333333,55
9422,69,77,2/2/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,33879,55.06666667,55
4938,95,78,1/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,37874,55.2,55
7308,95,78,2/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,37874,55.33333333,55
866,87,79,13/11/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,35667,55.46666667,55
6822,77,79,22/06/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,40553,55.6,56
8442,32,79,1/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,37337,55.73333333,56
1193,71,79,17/11/2017,,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",34996,55.86666667,56
16703,45,79,13/03/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,34071,56,56
17976,92,79,23/02/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",37626,56.13333333,56
13453,71,80,31/01/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",34996,56.26666667,56
11009,55,80,13/05/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,37823,56.4,56
6621,37,80,5/1/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,36361,56.53333333,57
11145,19,80,6/4/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,39880,56.66666667,57
8703,42,80,1/7/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",39526,56.8,57
10826,79,80,14/06/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,37873,56.93333333,57
5003,23,80,3/6/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,34244,57.06666667,57
19855,93,80,26/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,57.2,57
7427,27,80,20/03/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,36334,57.33333333,57
1949,1,80,2/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,42688,57.46666667,57
4892,0,81,26/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,36334,57.6,58
15983,67,81,8/3/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,35160,57.73333333,58
12748,46,81,4/9/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,36361,57.86666667,58
16896,27,81,19/10/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,34527,58,58
5214,0,82,30/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,34165,58.13333333,58
16665,89,82,21/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,40336,58.26666667,58
1346,7,82,20/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",33888,58.4,58
13623,21,82,8/10/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,41701,58.53333333,59
965,50,82,13/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,37337,58.66666667,59
17299,15,83,6/5/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,35160,58.8,59
5750,87,83,26/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,37626,58.93333333,59
16608,6,83,12/3/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,38258,59.06666667,59
18734,29,83,21/01/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,33552,59.2,59
15358,18,83,18/02/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,39880,59.33333333,59
5012,7,83,11/10/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,38258,59.46666667,59
6746,4,84,16/05/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,41701,59.6,60
13067,45,84,21/01/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,35470,59.73333333,60
4314,51,84,8/5/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",39915,59.86666667,60
10372,15,84,19/07/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,38693,60,60
8867,61,84,2/12/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,36146,60.13333333,60
6270,45,84,4/4/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,39427,60.26666667,60
17778,41,84,4/6/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,39427,60.4,60
16792,76,85,12/10/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,41922,60.53333333,61
13371,22,85,20/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,34165,60.66666667,61
1486,69,85,18/01/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,33879,60.8,61
12537,50,85,9/1/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,37668,60.93333333,61
13183,14,85,7/4/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",37838,61.06666667,61
11384,91,85,23/11/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,36367,61.2,61
18930,99,86,26/11/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",41009,61.33333333,61
3353,29,86,8/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,61.46666667,61
14354,0,86,5/7/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,33364,61.6,62
3295,19,86,28/11/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,38216,61.73333333,62
9158,88,86,30/12/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",34165,61.86666667,62
2401,0,86,30/07/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,36668,62,62
1200,0,86,21/06/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,38647,62.13333333,62
17879,0,86,28/01/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,37698,62.26666667,62
8498,29,86,13/06/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,41434,62.4,62
15795,74,87,26/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,36668,62.53333333,63
12506,93,87,7/4/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,62.66666667,63
10866,14,87,21/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",37838,62.8,63
11915,27,87,25/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,36334,62.93333333,63
10426,21,87,20/07/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,35160,63.06666667,63
323,67,87,8/11/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,38647,63.2,63
14843,70,87,19/07/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,42105,63.33333333,63
11235,59,87,23/09/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,34170,63.46666667,63
14787,32,87,12/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,37337,63.6,64
8388,86,88,12/9/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,40336,63.73333333,64
8067,99,88,15/06/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",38991,63.86666667,64
15779,0,88,12/7/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,34115,64,64
8672,32,88,17/10/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,36145,64.13333333,64
15052,0,88,12/3/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,34143,64.26666667,64
9143,46,88,6/8/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,36361,64.4,64
15456,73,89,23/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,41922,64.53333333,65
19781,92,89,14/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",41434,64.66666667,65
15259,8,89,13/11/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",38216,64.8,65
15198,89,89,26/12/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,42458,64.93333333,65
18453,1,89,1/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,42688,65.06666667,65
1960,59,89,29/10/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,42145,65.2,65
12021,45,89,20/03/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,38991,65.33333333,65
2852,92,89,14/02/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",37626,65.46666667,65
14069,26,89,11/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,37698,65.6,66
9622,28,90,12/7/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",33455,65.73333333,66
17302,24,90,9/3/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,40670,65.86666667,66
8350,99,90,9/3/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,34556,66,66
4687,48,90,5/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,41848,66.13333333,66
13981,29,90,15/08/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,42696,66.26666667,66
11854,36,90,26/03/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,35052,66.4,66
18212,31,90,30/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,39031,66.53333333,67
7262,45,91,24/11/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,37668,66.66666667,67
5221,2,91,13/04/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41167,66.8,67
9663,7,91,28/07/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,39298,66.93333333,67
5542,11,91,28/07/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,34586,67.06666667,67
7417,17,91,23/04/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,34244,67.2,67
9093,57,91,15/12/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,42172,67.33333333,67
10567,43,91,30/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,41848,67.46666667,67
3538,12,91,21/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,41345,67.6,68
14106,20,92,14/01/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",41701,67.73333333,68
3546,12,92,16/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,34170,67.86666667,68
2275,3,92,26/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,36361,68,68
5600,87,93,30/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,34586,68.13333333,68
2949,3,93,26/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,34170,68.26666667,68
1538,51,93,12/10/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",40672,68.4,68
7504,57,94,12/9/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,33259,68.53333333,69
9300,14,94,18/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",37838,68.66666667,69
775,31,94,4/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,39031,68.8,69
14879,63,94,17/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,36146,68.93333333,69
18032,64,94,14/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,41047,69.06666667,69
7199,45,94,27/11/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,34071,69.2,69
5213,1,94,27/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,42688,69.33333333,69
19080,1,95,6/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,42688,69.46666667,69
10944,58,95,30/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,42145,69.6,70
17452,76,95,11/9/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,37873,69.73333333,70
13148,3,95,22/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,41167,69.86666667,70
5733,52,96,8/1/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,37220,70,70
11410,45,96,21/10/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,34071,70.13333333,70
7907,59,96,16/02/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,34170,70.26666667,70
11834,0,96,5/9/2017,TRUE,Approved,,,,,1091.51,,,70.4,70
9473,66,97,24/05/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,40410,70.53333333,71
19166,68,97,8/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,34996,70.66666667,71
9340,1,97,19/09/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,41167,70.8,71
15600,86,97,30/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,36145,70.93333333,71
14564,49,97,25/04/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,41064,71.06666667,71
10000,1,97,2/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,33549,71.2,71
4693,88,97,29/05/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,37874,71.33333333,71
6977,55,97,23/05/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,34143,71.46666667,71
1641,69,98,11/8/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,33879,71.6,72
832,16,98,30/07/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",34586,71.73333333,72
16329,51,98,21/04/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",41009,71.86666667,72
12109,34,98,30/08/2017,,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,37698,72,72
4877,36,98,7/5/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,35052,72.13333333,72
10970,55,99,11/3/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,37823,72.26666667,72
5995,65,99,8/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,42145,72.4,72
13651,27,99,28/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,36334,72.53333333,73
15725,4,99,26/11/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,38573,72.66666667,73
1019,88,99,4/9/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,36145,72.8,73
4408,34,99,1/10/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,37698,72.93333333,73
2580,50,99,18/10/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,37668,73.06666667,73
3083,45,99,15/06/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,34071,73.2,73
4231,98,99,26/09/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,38002,73.33333333,73
5925,51,100,10/5/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",41848,73.46666667,73
9585,9,100,19/12/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,38647,73.6,74
11989,0,101,26/07/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,39880,73.73333333,74
5150,93,101,23/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,38750,73.86666667,74
13921,38,101,18/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,41167,74,74
17191,6,101,22/12/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,33552,74.13333333,74
11394,65,102,8/5/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,42145,74.26666667,74
5240,86,102,27/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,38206,74.4,74
2034,34,102,18/11/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,37698,74.53333333,75
79,87,102,12/9/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,35667,74.66666667,75
5339,59,102,22/04/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,34170,74.8,75
4749,15,102,19/08/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,38693,74.93333333,75
13567,76,102,9/4/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,41922,75.06666667,75
7971,42,103,14/01/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",34071,75.2,75
4047,2,103,11/11/2017,,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,37659,75.33333333,75
15503,20,103,5/9/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",33455,75.46666667,75
3965,17,103,17/08/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,35160,75.6,76
529,6,103,3/6/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,37838,75.73333333,76
4782,12,104,8/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,34586,75.86666667,76
4653,0,104,8/3/2017,FALSE,Approved,,,,,1678.71,,,76,76
7401,23,104,27/10/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,40670,76.13333333,76
15711,36,104,15/05/2017,,Approved,Solex,Standard,low,medium,945.04,$507.58 ,40618,76.26666667,76
5297,28,104,17/06/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",37698,76.4,76
17251,2,104,5/3/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41245,76.53333333,77
11916,86,104,17/06/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,36367,76.66666667,77
6851,17,104,27/02/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,34244,76.8,77
5120,55,104,14/07/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,37823,76.93333333,77
16625,40,105,31/07/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,33455,77.06666667,77
12760,3,105,2/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,37823,77.2,77
14466,4,105,28/03/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,37698,77.33333333,77
9467,79,105,6/3/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,39298,77.46666667,77
19385,0,106,29/12/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41701,77.6,78
5668,77,106,19/06/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,41064,77.73333333,78
8154,29,106,9/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,38002,77.86666667,78
8198,10,107,10/10/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,34586,78,78
16587,10,107,13/04/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,35378,78.13333333,78
19013,56,107,30/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,35707,78.26666667,78
18332,6,107,28/05/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,38258,78.4,78
6300,19,108,14/12/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,40784,78.53333333,79
4085,70,108,16/11/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,33364,78.66666667,79
16093,10,108,20/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,37499,78.8,79
7718,59,109,23/02/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,38647,78.93333333,79
8873,47,109,21/06/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",41064,79.06666667,79
19765,27,109,10/7/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,34527,79.2,79
6526,57,109,16/08/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,36146,79.33333333,79
16615,66,109,22/12/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,33879,79.46666667,79
11704,4,109,19/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,40784,79.6,80
6752,38,109,30/08/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,39526,79.73333333,80
13858,38,109,28/02/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,40618,79.86666667,80
1539,2,109,2/10/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41245,80,80
8286,29,109,7/3/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,33888,80.13333333,80
11382,64,110,16/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,41047,80.26666667,80
1442,5,110,19/01/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,40784,80.4,80
17244,11,110,11/7/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,39298,80.53333333,81
17515,92,110,22/05/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",37626,80.66666667,81
17354,51,110,24/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",41009,80.8,81
6836,72,110,24/09/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,42710,80.93333333,81
18967,23,110,8/7/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,34244,81.06666667,81
8640,24,111,5/4/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,40670,81.2,81
5085,6,111,5/8/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,37659,81.33333333,81
8427,46,111,24/04/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,39427,81.46666667,81
9396,38,111,26/07/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,40618,81.6,82
9689,6,112,13/11/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,42105,81.73333333,82
4333,46,112,21/05/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,36146,81.86666667,82
3011,35,112,19/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,35667,82,82
670,5,112,29/01/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,37698,82.13333333,82
10122,38,112,22/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,40779,82.26666667,82
16726,40,112,24/01/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,40649,82.4,82
3197,96,113,4/1/2017,FALSE,Cancelled,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",37539,82.53333333,83
16920,18,113,1/1/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,41345,82.66666667,83
4394,32,113,4/1/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,37337,82.8,83
7524,18,113,12/2/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,41345,82.93333333,83
7688,83,113,8/7/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,41533,83.06666667,83
5051,90,113,21/04/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,38482,83.2,83
13309,93,114,21/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,83.33333333,83
1381,61,114,21/10/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,42172,83.46666667,83
13346,55,114,17/05/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,37823,83.6,84
18448,97,114,4/2/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,42458,83.73333333,84
12409,33,115,15/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",33888,83.86666667,84
12730,4,115,15/02/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,38573,84,84
2941,75,115,16/12/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,38859,84.13333333,84
8299,84,115,20/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,38339,84.26666667,84
15722,32,115,29/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,37337,84.4,84
10941,47,115,29/09/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",38991,84.53333333,85
